"region","parameter","value_coefficient_10","value_p_value","error_prediction_coefficient_10","error_prediction_p_value","value_difference_coefficient_10","value_difference_p_value","CountryCode","subregion"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fi","northern savonia"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fi","ostrobothnia"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fi","p<e4>ij<e4>nne tavastia"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fi","pirkanmaa"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fi","south karelia"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fi","southwest finland"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fi","uusimaa"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"gb","gb"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"nl","drenthe"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"nl","flevoland"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"nl","friesland"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"nl","groningen"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"nl","limburg"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"nl","north brabant"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"nl","overijssel"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"nl","south holland"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"nl","zeeland"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"no","agder"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"no","innlandet"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"no","m<f8>re og romsdal"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"no","no"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"no","oslo"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"no","rogaland"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"no","troms og finnmark"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"no","vestfold og telemark"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"no","vestland"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"no","viken"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"pt","braga"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"pt","castelo branco district"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"pt","coimbra district"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"pt","porto district"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"pt","setubal"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"pt","vila real district"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"se","gavleborg county"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"se","stockholm county"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"se","uppsala county"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"ch","lucerne"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fi","lapland"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"ie","county galway"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"ie","county mayo"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"no","nordland"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"pt","leiria district"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fi","central ostrobothnia"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fi","kainuu"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fi","satakunta"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"pt","<e9>vora district"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"ie","county limerick"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"pt","lisbon"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"pt","santar<e9>m district"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fr","auvergne-rh<f4>ne-alpes"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fr","<ee>le-de-france"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fr","grand est"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fr","hauts-de-france"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fr","normandy"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fr","nouvelle-aquitaine"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fr","occitanie"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fr","pays de la loire"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fr","bourgogne-franche-comt<e9>"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fr","brittany"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fr","centre-val de loire"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fr","corsica"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fr","fr"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"es","basque country"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"es","canary islands"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"es","navarre"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"pt","azores"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"pt","faro district"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"fi","north karelia"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"ie","county kilkenny"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"ie","county laois"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"ie","county monaghan"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"ie","county cork"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"ie","county wicklow"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"ie","county longford"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"pt","madeira"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"pt","viseu district"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"ie","ie"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"pt","viana do castelo district"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"ie","county wexford"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"ie","county kerry"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"is","is"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"at","burgenland"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"at","carinthia"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"at","lower austria"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"at","salzburg"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"at","styria"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"at","tyrol"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"at","upper austria"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"at","vienna"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"at","vorarlberg"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"gr","decentralized administration of attica"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"gr","decentralized administration of peloponnese, western greece and the ionian"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"gr","decentralized administration of macedonia and thrace"
"WESTERN EUROPE","pm10",1.07078990505933,0.0416411023693792,-0.167587630372374,0.963244233920633,1.98381138127318,0.00802090675730869,"gr","decentralized administration of thessaly and central greece"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"ad","ad"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"be","brussels"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"be","flanders"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"be","wallonia"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"ch","canton of bern"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"ch","schwyz"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"ch","ticino"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"ch","vaud"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"ch","zurich"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"de","baden-w<fc>rttemberg"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"de","bavaria"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"de","berlin"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"de","brandenburg"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"de","bremen"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"de","hamburg"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"de","hesse"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"de","lower saxony"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"de","mecklenburg-vorpommern"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"de","rhineland-palatinate"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"de","saarland"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"de","saxony-anhalt"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"de","thuringia"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"dk","capital region of denmark"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"dk","central denmark region"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"dk","region of southern denmark"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"dk","region zealand"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"es","andalusia"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"es","aragon"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"es","asturias"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"es","balearic islands"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"es","cantabria"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"es","castile and le<f3>n"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"es","community of madrid"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"es","extremadura"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"es","la rioja"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"es","region of murcia"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"ie","county dublin"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"it","emilia-romagna"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"it","lazio"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"lu","lu"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"nl","gelderland"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"nl","north holland"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"nl","utrecht"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"pt","aveiro district"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"ch","aargau"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"ch","basel-landschaft"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"ch","basel city"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"ch","geneva"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"ch","neuch<e2>tel"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"ch","st. gallen"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"ch","thurgau"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"ch","valais"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"de","north rhine-westphalia"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"de","saxony"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"de","schleswig-holstein"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"dk","north denmark region"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"es","castile-la mancha"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"es","catalonia"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"es","es"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"es","galicia"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"es","valencian community"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"fi","central finland"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"fi","kymenlaakso"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"fi","northern ostrobothnia"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"fi","northern savonia"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"fi","ostrobothnia"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"fi","p<e4>ij<e4>nne tavastia"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"fi","pirkanmaa"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"fi","south karelia"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"fi","southwest finland"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"fi","uusimaa"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"gb","gb"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"nl","drenthe"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"nl","flevoland"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"nl","friesland"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"nl","groningen"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"nl","limburg"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"nl","north brabant"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"nl","overijssel"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"nl","south holland"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"nl","zeeland"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"no","agder"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"no","innlandet"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"no","m<f8>re og romsdal"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"no","no"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"no","oslo"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"no","rogaland"
"WESTERN EUROPE","so2",0.0446836284410681,0.495588837079302,0.299966982436567,0.533265102923952,0.393796347290272,0.198603327657112,"no","troms og finnmark"
